course_id,learn_count,avg_preference,course_name,category,teacher,description
C_696832,2,2.58,结构力学（1）,未标注,MOOCCubeX,人们生活、工作、学习在各种建筑中，也离不开堤坝、电塔、桥梁等建筑物和构筑物。为了安全，在设计和建造它们时要作受力分析，结构力学就是讲授结构受力分析方法的课程。
C_1741501,2,2.58,服装图案设计,未标注,MOOCCubeX,课程为学校核心课程，正在申请精品课程。课程为大一的服装专业本科学习的专业课程之一，学时为32学时，一年学生的人数大概在500人左右。 课程主要培养学生较熟练的设计服装图案的能力，通过掌握服装图案的基本知识，启发学生的思维，具有能将中华民族的文化要素与科学思维方法和实际动手能力相结合，并能运用自如。
C_697229,2,2.565,文献检索与利用,未标注,MOOCCubeX,本课程全面介绍了各种类型的数据库平台，既有商用数据库，也有免费数据库。同时，讲解了文献检索的概念和方法，介绍了图书馆的作用以及专利和标准的概念，讲授了文献管理工具的使用和论文写作规范。
C_697228,2,2.565,儒释道哲学的人生智慧,未标注,MOOCCubeX,中国哲学是智慧之瑰宝，儒释道三家是影响中国最重要的学说。本课程将为你呈现三家圣师心忧民众，以仁、慈、朴而赞天地之化育，在青年励志立身、中年利生涵养、老年善生静心，大道公行，吉祥康乐、长生久视的大智慧。
C_758222,2,2.565,摄像技术,未标注,MOOCCubeX,      本课程主张的首要问题就是避免陷入单纯的技术宅，创作需要将审美与技术有机结合。课程形式设计上充分利用视觉媒体的特点并尊重互联网传播特性，在知识点构建的逻辑构建上采用“故事化”的方式进行，将景别、构图等基本视听语言知识点形象化增加了学习乐趣，通过运动镜头拍摄技巧、场景调度、灯光、同期声录制等精准化的内容旨在真正的解决影视拍摄中的实际问题。同时根据专业特点在教学环节中引入了“制片”的全流程体系。
C_947233,2,2.565,中级财务会计,未标注,MOOCCubeX,本课程以知识点为内核，以双创案例为依托，以学生发展为中心。这是一个共创共享的会计课堂，讲故事、说道理，让学会计从此不再迷茫！
C_685684,2,2.55,亚历山大大帝伟大吗？,未标注,MOOCCubeX,本课程将介绍他的生活、领导力和这位勇士史诗般的传奇经历。这位最受争议的领袖、难以捉摸的天才的故事，不仅可以帮我们以及了解战争的历史，还能帮助我们了解人类性学、东西方关系的历史，以及古老的多神教徒和现代一神教宗教理念的不同观点。
C_1944726,2,2.535,电磁场与波,未标注,MOOCCubeX,西安交通大学“电磁场与波”课程为国家精品课程。“电磁场与波”MOOC主讲人包括高等学校电磁场教学与教材研究会理事长马西奎教授和秘书长邹建龙等多位电磁场老师。“电磁场与波”MOOC采用知识点精讲和课堂实录相结合的方式。通过本门MOOC，将解答学习难点，深入理解和掌握电磁场的分析和计算方法。
C_681365,2,2.535,学前儿童发展,未标注,MOOCCubeX,你了解孩子吗？
C_697706,2,2.535,LabVIEW 基础课程,未标注,MOOCCubeX,本课程是由美国国家仪器公司提供，零基础开始学习LabVIEW软件。
C_682296,2,2.535,数学建模案例选讲,未标注,MOOCCubeX,通过本课程的学习，给学习者提供了解数学建模的途径，展示将实际问题抽象为合理的数学模型的分析过程，以及求解相应数学模型的方法，逐步培养学习者创新思维及实践能力。
C_676978,2,2.535,原来姹紫嫣红开遍——昆曲艺术欣赏,艺术学,MOOCCubeX,课程将介绍昆曲的基本知识，包括中国戏曲概况、昆曲的来龙去脉、昆曲的剧目、昆曲的艺术特色、昆曲的音乐和语言、昆曲的现状和展望等。
C_682280,2,2.535,基因工程,未标注,MOOCCubeX,基因工程正在深刻地改变我们的生活。基因工程可以通过改造基因设计新物种，生产许多生物制品，还可以治疗人类疾病。基因工程已经在路上，深入地了解它才是当务之急，那么，跟我们一起来开启这扇神秘之门吧。
C_1818546,2,2.52,数据科学认证证书项目实践作业,未标注,MOOCCubeX,"本课程由清华大学深圳研究生院数据科学领域专业教师授课,为学习者提供大数据获取、存储、计算、管理、分析、应用方面坚实的基础理论和宽广的专业知识。通过本课程的学习,可以提升学习者的大数据分析能力、数据管理能力及创新应用等方面的能力,能够承担数据管理、数据智能分析等工作。"
C_948244,2,2.52,微生物感染与健康,未标注,MOOCCubeX,世界上最残酷的灾难是什么？战争？地震？这也许是大部分人的回答，的确，一旦战争爆发、地震发生，血流成河，让人不寒而栗。然而，纵观历史，感染病尤其是传染病对人类的伤害，更为恐怖。世界文明史也是人类不断与微生物感染抗争的历史，微生物感染与每个人的健康息息相关，赶快加入我们的课程，了解如何防范微生感染吧！
C_1778570,2,2.52,Logic and Techniques of Financial Statement Analysis,未标注,MOOCCubeX,"""This course is a core required course in finance and accounting. This course systematically introduces the logical framework and techniques of financial statements analysis. Through the study of this course, students can quickly find the """"breakthrough"""" of analyzing enterprise management problems with financial statements"
C_1691412,2,2.505,网络安全精品课：办公网安全,未标注,MOOCCubeX,《网络安全精品课》是信息安全行业的入门课程，也是奇安信网络安全工程师认证的基本课程，学习本课程可以掌握办公网安全相关的理论知识，为胜任企业办公网安全工作打下理论基础。
C_681033,2,2.505,妇产科护理学,未标注,MOOCCubeX,您想走近女性健康吗？您想了解什么是自然分娩吗？您想知道如何做好孕、产期及产后护理吗？您想懂得女性妇科疾病与计划生育的内容吗？天津医科大学护理学院妇儿科教研室携手天津市著名妇产科专家们齐聚于此，引领您解读《妇产科护理学》，科学走近女性健康。
C_697113,2,2.505,科学运动与健康,未标注,MOOCCubeX,健硕完美的形体是每位青年男女共同追求的梦想，跑步、健身、减肥、节食成为追逐梦想的天梯，但通往梦想的道路总是那么曲折坎坷，《科学运动与健康》帮您解锁通往天梯的秘密，聆听运动科学背后那不为人知的故事！
C_927975,2,2.505,核反应堆物理分析(上),未标注,MOOCCubeX,你想知道原子弹爆炸的原理吗？你想对核电站反应堆的运行有更多的了解吗？那就跟我一起来进入《核反应堆物理分析》的世界吧。本课程将采用通俗易懂的语言讲解反应堆物理知识，并结合工程实践讲解理论的用途。
C_1691410,2,2.505,网络安全精品课：数据中心安全,未标注,MOOCCubeX,《网络安全精品课》是信息安全行业的入门课程，也是奇安信网络安全工程师认证的基本课程，学习本课程可以掌握办公网安全相关的理论知识，为胜任企业办公网安全工作打下理论基础。
C_936949,2,2.505,轻松学测量,未标注,MOOCCubeX,本课程获批2019年首批省级一流课程，测量奇妙但不神秘，来吧，一同走进测绘之门。
C_682284,2,2.49,汽车行走的艺术,未标注,MOOCCubeX,本课程以汽车技术演变为导向，以故事、文化为线索，使学生通过本门课程的学习，能够了解和掌握与汽车行走功能有关的车史文化与科技知识，同时培养对汽车的兴趣和爱好，提升汽车素养。
C_1691403,2,2.49,网络安全精品课：安全合规及风险管理,未标注,MOOCCubeX,《网络安全精品课》是信息安全行业的入门课程，也是奇安信网络安全工程师认证的基本课程，学习本课程可以掌握办公网安全相关的理论知识，为胜任企业办公网安全工作打下理论基础。
C_911133,2,2.475,固定消防设施,未标注,MOOCCubeX,消防安全无小事，建筑的消防安全与我们每个人的生命财产安全息息相关。固定消防设施作为扑救建筑初期火灾最直接、最有效的设施，了解其组成、基本原理与使用方法将大大提高建筑与我们自身的消防安全水平。关注消防，共建平安美丽家园，需要你我共同努力。
C_1886678,2,2.475,Introduction To Hospitality,未标注,MOOCCubeX,"Did you ever wonder who will never be replaced in the world?  People working in the Hospitality industry!  Did you ever wonder which job allows you to build friendship all over the world?  Jobs in Hospitality!  Hospitality is a multi-billion-dollar industry and the fastest-growing business. It is full of vitality, innovation and challenges.   If you’re interested, please join us. This course is designed right for you to truly understand this industry and become part of it. It introduces the hospitality hist"
